Country,Date,Confirmed,Recovered,Deaths,Classification,Total_Population,Population Density_in_km2,Healthcare_System_Rank,Coastal,Median_age
Sudan,2/13/2020,0,0,0,Underdeveloped,43849260,23,134,Y,18.9
Sudan,1/30/2020,0,0,0,Underdeveloped,43849260,23,134,Y,18.9
Sudan,2/12/2020,0,0,0,Underdeveloped,43849260,23,134,Y,18.9
Sudan,2/28/2020,0,0,0,Underdeveloped,43849260,23,134,Y,18.9
Sudan,3/4/2020,0,0,0,Underdeveloped,43849260,23,134,Y,18.9
Sudan,3/28/2020,5,0,1,Underdeveloped,43849260,23,134,Y,18.9
Sudan,1/31/2020,0,0,0,Underdeveloped,43849260,23,134,Y,18.9
Sudan,3/1/2020,0,0,0,Underdeveloped,43849260,23,134,Y,18.9
Sudan,4/2/2020,8,2,2,Underdeveloped,43849260,23,134,Y,18.9
Sudan,3/30/2020,6,0,2,Underdeveloped,43849260,23,134,Y,18.9
Sudan,3/20/2020,2,0,1,Underdeveloped,43849260,23,134,Y,18.9
Sudan,3/7/2020,0,0,0,Underdeveloped,43849260,23,134,Y,18.9
Sudan,1/27/2020,0,0,0,Underdeveloped,43849260,23,134,Y,18.9
Sudan,3/16/2020,1,0,1,Underdeveloped,43849260,23,134,Y,18.9
Sudan,1/25/2020,0,0,0,Underdeveloped,43849260,23,134,Y,18.9
Sudan,3/2/2020,0,0,0,Underdeveloped,43849260,23,134,Y,18.9
Sudan,1/29/2020,0,0,0,Underdeveloped,43849260,23,134,Y,18.9
Sudan,2/24/2020,0,0,0,Underdeveloped,43849260,23,134,Y,18.9
Sudan,4/6/2020,12,2,2,Underdeveloped,43849260,23,134,Y,18.9
Sudan,2/27/2020,0,0,0,Underdeveloped,43849260,23,134,Y,18.9
Suriname,4/2/2020,10,0,0,Developing,586632,4,110,Y,29
Suriname,1/31/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/19/2020,1,0,0,Developing,586632,4,110,Y,29
Suriname,3/20/2020,4,0,0,Developing,586632,4,110,Y,29
Suriname,4/1/2020,10,0,0,Developing,586632,4,110,Y,29
Suriname,4/3/2020,10,0,1,Developing,586632,4,110,Y,29
Suriname,2/2/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/14/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/26/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/3/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/24/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/31/2020,9,0,0,Developing,586632,4,110,Y,29
Suriname,2/8/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/18/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/1/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/25/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,1/22/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,1/23/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,1/24/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,1/25/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,1/26/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,1/27/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/20/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/15/2020,1,0,0,Developing,586632,4,110,Y,29
Suriname,2/6/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/16/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/28/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/7/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/11/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/25/2020,8,0,0,Developing,586632,4,110,Y,29
Suriname,4/6/2020,10,0,1,Developing,586632,4,110,Y,29
Suriname,2/5/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/17/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/29/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/8/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/12/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/26/2020,8,0,0,Developing,586632,4,110,Y,29
Suriname,4/7/2020,10,0,1,Developing,586632,4,110,Y,29
Suriname,3/9/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/21/2020,4,0,0,Developing,586632,4,110,Y,29
Suriname,3/23/2020,5,0,0,Developing,586632,4,110,Y,29
Suriname,4/4/2020,10,0,1,Developing,586632,4,110,Y,29
Suriname,3/1/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/13/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/7/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/9/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/19/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/2/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/14/2020,1,0,0,Developing,586632,4,110,Y,29
Suriname,2/10/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/5/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/4/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/27/2020,8,0,0,Developing,586632,4,110,Y,29
Suriname,1/28/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/21/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/3/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/15/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/27/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/4/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/6/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/10/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/22/2020,5,0,0,Developing,586632,4,110,Y,29
Suriname,3/24/2020,7,0,0,Developing,586632,4,110,Y,29
Suriname,4/5/2020,10,0,1,Developing,586632,4,110,Y,29
Suriname,3/30/2020,8,0,0,Developing,586632,4,110,Y,29
Suriname,2/11/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/12/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/13/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/16/2020,1,0,0,Developing,586632,4,110,Y,29
Suriname,3/28/2020,8,0,0,Developing,586632,4,110,Y,29
Suriname,1/29/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/22/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/17/2020,1,0,0,Developing,586632,4,110,Y,29
Suriname,3/29/2020,8,0,0,Developing,586632,4,110,Y,29
Suriname,1/30/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,2/23/2020,0,0,0,Developing,586632,4,110,Y,29
Suriname,3/18/2020,1,0,0,Developing,586632,4,110,Y,29
Sweden,3/16/2020,1103,1,6,Developed,10099265,22,23,Y,40.9
Sweden,3/30/2020,4028,16,146,Developed,10099265,22,23,Y,40.9
Sweden,3/27/2020,3069,16,105,Developed,10099265,22,23,Y,40.9
Sweden,3/10/2020,355,1,0,Developed,10099265,22,23,Y,40.9
Sweden,2/13/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/29/2020,3700,16,110,Developed,10099265,22,23,Y,40.9
Sweden,3/15/2020,1022,1,3,Developed,10099265,22,23,Y,40.9
Sweden,1/29/2020,0,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/14/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,4/3/2020,6131,205,358,Developed,10099265,22,23,Y,40.9
Sweden,3/23/2020,2046,16,25,Developed,10099265,22,23,Y,40.9
Sweden,3/14/2020,961,1,2,Developed,10099265,22,23,Y,40.9
Sweden,3/1/2020,14,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/25/2020,2526,16,62,Developed,10099265,22,23,Y,40.9
Sweden,2/16/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,1/26/2020,0,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/20/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/23/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/21/2020,1763,16,20,Developed,10099265,22,23,Y,40.9
Sweden,4/1/2020,4947,103,239,Developed,10099265,22,23,Y,40.9
Sweden,2/9/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/2/2020,15,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/31/2020,4435,16,180,Developed,10099265,22,23,Y,40.9
Sweden,3/26/2020,2840,16,77,Developed,10099265,22,23,Y,40.9
Sweden,1/31/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/19/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/11/2020,500,1,1,Developed,10099265,22,23,Y,40.9
Sweden,2/27/2020,7,0,0,Developed,10099265,22,23,Y,40.9
Sweden,1/28/2020,0,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/8/2020,203,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/6/2020,101,0,0,Developed,10099265,22,23,Y,40.9
Sweden,1/23/2020,0,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/10/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,4/2/2020,5568,103,308,Developed,10099265,22,23,Y,40.9
Sweden,3/4/2020,35,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/9/2020,248,1,0,Developed,10099265,22,23,Y,40.9
Sweden,2/3/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,4/6/2020,7206,205,477,Developed,10099265,22,23,Y,40.9
Sweden,2/5/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/22/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/3/2020,21,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/11/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/24/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/18/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,4/7/2020,7693,205,591,Developed,10099265,22,23,Y,40.9
Sweden,2/6/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/19/2020,1439,16,11,Developed,10099265,22,23,Y,40.9
Sweden,2/29/2020,12,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/15/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/12/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/24/2020,2286,16,36,Developed,10099265,22,23,Y,40.9
Sweden,2/1/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/18/2020,1279,1,10,Developed,10099265,22,23,Y,40.9
Sweden,4/5/2020,6830,205,401,Developed,10099265,22,23,Y,40.9
Sweden,3/20/2020,1639,16,16,Developed,10099265,22,23,Y,40.9
Sweden,3/5/2020,94,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/13/2020,814,1,1,Developed,10099265,22,23,Y,40.9
Sweden,3/22/2020,1934,16,21,Developed,10099265,22,23,Y,40.9
Sweden,2/8/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/2/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/28/2020,3447,16,105,Developed,10099265,22,23,Y,40.9
Sweden,2/7/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/7/2020,161,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/4/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/12/2020,599,1,1,Developed,10099265,22,23,Y,40.9
Sweden,2/28/2020,7,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/17/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,1/30/2020,0,0,0,Developed,10099265,22,23,Y,40.9
Sweden,3/17/2020,1190,1,7,Developed,10099265,22,23,Y,40.9
Sweden,4/4/2020,6443,205,373,Developed,10099265,22,23,Y,40.9
Sweden,1/25/2020,0,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/21/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/26/2020,2,0,0,Developed,10099265,22,23,Y,40.9
Sweden,2/25/2020,1,0,0,Developed,10099265,22,23,Y,40.9
Sweden,1/22/2020,0,0,0,Developed,10099265,22,23,Y,40.9
Sweden,1/27/2020,0,0,0,Developed,10099265,22,23,Y,40.9
Sweden,1/24/2020,0,0,0,Developed,10099265,22,23,Y,40.9
Switzerland,1/23/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/5/2020,114,3,1,Developed,8654622,210,20,N,42.2
Switzerland,1/30/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/13/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/12/2020,652,4,4,Developed,8654622,210,20,N,42.2
Switzerland,2/10/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/17/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/20/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/2/2020,42,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/21/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/22/2020,7474,131,98,Developed,8654622,210,20,N,42.2
Switzerland,3/21/2020,6575,15,75,Developed,8654622,210,20,N,42.2
Switzerland,3/9/2020,374,3,2,Developed,8654622,210,20,N,42.2
Switzerland,3/18/2020,3028,15,28,Developed,8654622,210,20,N,42.2
Switzerland,3/23/2020,8795,131,120,Developed,8654622,210,20,N,42.2
Switzerland,3/26/2020,11811,131,191,Developed,8654622,210,20,N,42.2
Switzerland,3/20/2020,5294,15,54,Developed,8654622,210,20,N,42.2
Switzerland,3/8/2020,337,3,2,Developed,8654622,210,20,N,42.2
Switzerland,1/31/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/7/2020,268,3,1,Developed,8654622,210,20,N,42.2
Switzerland,3/14/2020,1359,4,13,Developed,8654622,210,20,N,42.2
Switzerland,2/1/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/4/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/2/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/16/2020,2200,4,14,Developed,8654622,210,20,N,42.2
Switzerland,2/8/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/14/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/7/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/3/2020,56,2,0,Developed,8654622,210,20,N,42.2
Switzerland,3/6/2020,214,3,1,Developed,8654622,210,20,N,42.2
Switzerland,2/24/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/31/2020,16605,1823,433,Developed,8654622,210,20,N,42.2
Switzerland,3/19/2020,4075,15,41,Developed,8654622,210,20,N,42.2
Switzerland,3/13/2020,1139,4,11,Developed,8654622,210,20,N,42.2
Switzerland,3/27/2020,12928,1530,231,Developed,8654622,210,20,N,42.2
Switzerland,4/7/2020,22253,8704,821,Developed,8654622,210,20,N,42.2
Switzerland,2/23/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/15/2020,2200,4,14,Developed,8654622,210,20,N,42.2
Switzerland,2/3/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,1/29/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/22/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/17/2020,2700,4,27,Developed,8654622,210,20,N,42.2
Switzerland,1/24/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/25/2020,10897,131,153,Developed,8654622,210,20,N,42.2
Switzerland,3/28/2020,14076,1530,264,Developed,8654622,210,20,N,42.2
Switzerland,3/24/2020,9877,131,122,Developed,8654622,210,20,N,42.2
Switzerland,2/19/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/16/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,4/4/2020,20505,6415,666,Developed,8654622,210,20,N,42.2
Switzerland,3/29/2020,14829,1595,300,Developed,8654622,210,20,N,42.2
Switzerland,3/10/2020,491,3,3,Developed,8654622,210,20,N,42.2
Switzerland,4/6/2020,21657,8056,765,Developed,8654622,210,20,N,42.2
Switzerland,2/15/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/9/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/4/2020,90,3,0,Developed,8654622,210,20,N,42.2
Switzerland,2/25/2020,1,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/1/2020,27,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/11/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/11/2020,652,4,4,Developed,8654622,210,20,N,42.2
Switzerland,4/2/2020,18827,4013,536,Developed,8654622,210,20,N,42.2
Switzerland,2/6/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,4/1/2020,17768,2967,488,Developed,8654622,210,20,N,42.2
Switzerland,2/12/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,1/28/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/27/2020,8,0,0,Developed,8654622,210,20,N,42.2
Switzerland,4/3/2020,19606,4846,591,Developed,8654622,210,20,N,42.2
Switzerland,2/28/2020,8,0,0,Developed,8654622,210,20,N,42.2
Switzerland,1/27/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/26/2020,1,0,0,Developed,8654622,210,20,N,42.2
Switzerland,3/30/2020,15922,1823,359,Developed,8654622,210,20,N,42.2
Switzerland,1/25/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,1/22/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,1/26/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,4/5/2020,21100,6415,715,Developed,8654622,210,20,N,42.2
Switzerland,2/29/2020,18,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/18/2020,0,0,0,Developed,8654622,210,20,N,42.2
Switzerland,2/5/2020,0,0,0,Developed,8654622,210,20,N,42.2
Syria,3/17/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,1/22/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,1/23/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,1/24/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,1/26/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,1/27/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,1/28/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,1/25/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/8/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/15/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/14/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/17/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/21/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/9/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/2/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/16/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/18/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/22/2020,1,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/10/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/3/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/19/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,1/29/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/1/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,1/31/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,4/2/2020,16,0,2,Developing,17500658,95,108,Y,25.6
Syria,2/1/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,4/3/2020,16,0,2,Developing,17500658,95,108,Y,25.6
Syria,2/2/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/26/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/27/2020,5,0,0,Developing,17500658,95,108,Y,25.6
Syria,4/4/2020,16,2,2,Developing,17500658,95,108,Y,25.6
Syria,2/3/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/27/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/28/2020,5,0,0,Developing,17500658,95,108,Y,25.6
Syria,4/5/2020,19,2,2,Developing,17500658,95,108,Y,25.6
Syria,1/30/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/26/2020,5,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/7/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/9/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/23/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/12/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/14/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/16/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/13/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/21/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/25/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/24/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/18/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/15/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/19/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/11/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/4/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/24/2020,1,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/22/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/5/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/11/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/13/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/25/2020,5,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/6/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/8/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/10/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/23/2020,1,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/20/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/29/2020,9,0,1,Developing,17500658,95,108,Y,25.6
Syria,2/4/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/6/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/28/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/7/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/31/2020,10,0,2,Developing,17500658,95,108,Y,25.6
Syria,4/6/2020,19,2,2,Developing,17500658,95,108,Y,25.6
Syria,2/5/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/20/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,2/29/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,3/30/2020,10,0,2,Developing,17500658,95,108,Y,25.6
Syria,2/12/2020,0,0,0,Developing,17500658,95,108,Y,25.6
Syria,4/1/2020,10,0,2,Developing,17500658,95,108,Y,25.6
Syria,4/7/2020,19,3,2,Developing,17500658,95,108,Y,25.6
Tanzania,3/22/2020,12,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/22/2020,12,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/27/2020,13,1,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/7/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/23/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/23/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/6/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/6/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,1/22/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,1/22/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/28/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/28/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/25/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/25/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,1/24/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,1/24/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,1/26/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,1/26/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,4/5/2020,22,3,1,Underdeveloped,59734218,63,156,Y,18
Tanzania,4/5/2020,22,3,1,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/24/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/24/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/17/2020,1,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/17/2020,1,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/31/2020,19,1,1,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/31/2020,19,1,1,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/23/2020,12,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/23/2020,12,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/14/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/14/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/5/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/5/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/2/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/2/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/16/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/16/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/8/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/8/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/7/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,1/23/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/13/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/13/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/20/2020,6,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/20/2020,6,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/12/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/12/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/29/2020,14,1,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,3/29/2020,14,1,0,Underdeveloped,59734218,63,156,Y,18
Tanzania,2/20/2020,0,0,0,Underdeveloped,59734218,63,156,Y,18
